Log_Return,D_local,M,TE_forward,TE_reverse,CMI
-0.0126165429253139,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0089032592423672,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0015962996977983,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0177079189455107,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0032480894008573,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0046739556872599,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0005828141932715,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0025135053946885,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0023905650201902,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0017542491090454,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.00446356811449,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0036656453959778,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0025756625353889,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0001442321103112,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0159967813999839,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0311188162544623,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0043852143927746,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0048078946413303,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0084507667531571,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0342678455416263,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0052478750672759,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0136886513285662,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0036772042352294,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.014846105252724,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0014009134018576,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0170530370794874,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0022152433415975,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0353153174902249,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0056421279380936,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0113835699511551,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0028069478647455,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0005875142056134,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0042564687122875,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0035946893441432,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0144298123901074,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0023265607240576,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0060711166238359,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0072384968545536,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0132323752862563,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.002585632377503,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0158504392241884,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0012721693958273,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0022254881924702,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0077811541263785,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0066555728968225,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0092868684974937,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0026072622855483,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0025950962125251,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0290301470039492,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.018813461400528,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0079363925880277,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.00599028230085,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0010731292246643,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0191833293605501,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0012141056212539,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0049406415190067,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0150934600523774,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.008272463109653,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0107079565121102,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0017292784103802,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0032328891826084,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0019614766490956,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0009948719612429,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.000647583995167,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0003861810485107,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0011095796167313,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0087512784267665,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0032457133092441,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0016556920488793,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.000724676876966,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0065735830685963,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0004814438526045,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0027227235347164,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0007032164471135,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0095960366875547,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0044209777845679,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0003847453519088,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0036661643184791,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0133382087922641,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0048682828686118,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0073596045479333,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0065405184123237,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0351207779512552,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0154895061275441,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0042607555805967,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0052685207442456,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0086684836939636,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0039392419102131,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0046296468921518,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0044135439289479,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.004853299978981,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0138573688181811,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.007033089079845,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0033930913342817,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.026945788416662,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0084829240727154,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0137181458061125,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0012408621175346,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0008196442695905,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0040276469387845,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0119704917525144,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0045543441395915,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0107945525707243,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0069460326382801,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0192803536018333,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0098712906565025,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0047976893855483,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0055875200204187,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0104338679487661,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0032633397058585,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0007069167302181,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0056201081818496,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0043594776106485,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
-0.0144313136859845,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
0.0036972458053124,1.129185828670716,0.02100022037754723,0.0,2.3273677150206797,1.7763568394002505e-15
